datesold,price
04/12/2017 0:00,765000
04/12/2017 0:00,785000
04/12/2017 0:00,810000
04/12/2017 0:00,885000
04/12/2017 0:00,905000
04/12/2017 0:00,982000
04/12/2017 0:00,1100000
04/12/2017 0:00,1476000
04/12/2017 0:00,1925000
04/12/2017 0:00,2485000
04/13/2017 0:00,370000
04/13/2017 0:00,440000
04/13/2017 0:00,495000
04/13/2017 0:00,505000
04/13/2017 0:00,520000
04/13/2017 0:00,545000
04/13/2017 0:00,571000
04/13/2017 0:00,575000
04/13/2017 0:00,582000
04/13/2017 0:00,582500
04/13/2017 0:00,588000
04/13/2017 0:00,605000
04/13/2017 0:00,615000
04/13/2017 0:00,650000
04/13/2017 0:00,680000
04/13/2017 0:00,683000
04/13/2017 0:00,690000
04/13/2017 0:00,701000
04/13/2017 0:00,875000
04/14/2017 0:00,730000
04/15/2017 0:00,716000
04/16/2017 0:00,480000
04/17/2017 0:00,475000
04/17/2017 0:00,495000
04/18/2017 0:00,332000
04/18/2017 0:00,450000
04/18/2017 0:00,451000
04/18/2017 0:00,460000
04/18/2017 0:00,535000
04/18/2017 0:00,577500
04/18/2017 0:00,587559
04/18/2017 0:00,648000
04/18/2017 0:00,660000
04/18/2017 0:00,910000
04/19/2017 0:00,311000
04/19/2017 0:00,465000
04/19/2017 0:00,580000
04/19/2017 0:00,650000
04/19/2017 0:00,657500
04/19/2017 0:00,680000
04/19/2017 0:00,710000
04/19/2017 0:00,771000
04/19/2017 0:00,932500
04/19/2017 0:00,1060000
04/20/2017 0:00,418000
04/20/2017 0:00,452500
04/20/2017 0:00,520000
04/20/2017 0:00,535000
04/20/2017 0:00,597000
04/20/2017 0:00,605000
04/20/2017 0:00,700000
04/20/2017 0:00,1311100
04/21/2017 0:00,520000
04/21/2017 0:00,590000
04/21/2017 0:00,690000
04/21/2017 0:00,700000
04/21/2017 0:00,1780000
04/22/2017 0:00,460000
04/22/2017 0:00,476000
04/22/2017 0:00,550000
04/22/2017 0:00,555000
04/22/2017 0:00,615000
04/22/2017 0:00,615000
04/22/2017 0:00,620000
04/22/2017 0:00,645000
04/22/2017 0:00,667500
04/22/2017 0:00,672500
04/22/2017 0:00,700000
04/22/2017 0:00,710000
04/22/2017 0:00,726000
04/22/2017 0:00,855000
04/22/2017 0:00,975000
04/23/2017 0:00,510000
04/24/2017 0:00,480000
04/24/2017 0:00,589000
04/24/2017 0:00,640000
04/24/2017 0:00,800000
04/24/2017 0:00,810000
04/24/2017 0:00,983470
04/24/2017 0:00,1150000
04/24/2017 0:00,1320000
04/25/2017 0:00,785000
04/26/2017 0:00,431000
04/26/2017 0:00,499500
04/26/2017 0:00,506000
04/26/2017 0:00,586500
04/26/2017 0:00,730000
04/26/2017 0:00,746000
04/26/2017 0:00,925000
04/27/2017 0:00,424500
04/27/2017 0:00,471000
04/27/2017 0:00,535000
04/27/2017 0:00,550000
04/27/2017 0:00,567200
04/27/2017 0:00,586000
04/27/2017 0:00,592000
04/27/2017 0:00,625000
04/27/2017 0:00,680000
04/27/2017 0:00,705000
04/27/2017 0:00,765000
04/27/2017 0:00,1165000
04/28/2017 0:00,370000
04/28/2017 0:00,386000
04/28/2017 0:00,395000
04/28/2017 0:00,434000
04/28/2017 0:00,445150
04/28/2017 0:00,545000
04/28/2017 0:00,700000
04/28/2017 0:00,745000
04/28/2017 0:00,890000
04/28/2017 0:00,915000
04/28/2017 0:00,942500
04/28/2017 0:00,1336265
04/29/2017 0:00,490000
04/29/2017 0:00,505000
04/29/2017 0:00,510000
04/29/2017 0:00,516000
04/29/2017 0:00,575000
04/29/2017 0:00,590000
04/29/2017 0:00,590000
04/29/2017 0:00,626000
04/29/2017 0:00,630000
04/29/2017 0:00,710000
04/29/2017 0:00,727000
04/29/2017 0:00,735000
04/29/2017 0:00,795000
04/29/2017 0:00,920000
04/29/2017 0:00,1300000
04/29/2017 0:00,1310000
04/29/2017 0:00,1375000
04/29/2017 0:00,2040000
04/30/2017 0:00,398000
05/01/2017 0:00,445000
05/01/2017 0:00,455100
05/01/2017 0:00,497500
05/01/2017 0:00,527500
05/01/2017 0:00,531100
05/01/2017 0:00,540000
05/01/2017 0:00,540000
05/01/2017 0:00,600000
05/01/2017 0:00,604000
05/01/2017 0:00,635000
05/01/2017 0:00,677500
05/01/2017 0:00,710000
05/01/2017 0:00,795000
05/01/2017 0:00,1015000
05/01/2017 0:00,1360000
05/01/2017 0:00,1600000
05/01/2017 0:00,1870000
05/02/2017 0:00,555000
05/02/2017 0:00,630000
05/02/2017 0:00,650000
05/02/2017 0:00,650000
05/02/2017 0:00,740000
05/03/2017 0:00,390000
05/03/2017 0:00,400000
05/03/2017 0:00,525000
05/03/2017 0:00,590000
05/03/2017 0:00,687800
05/03/2017 0:00,761000
05/03/2017 0:00,930000
05/03/2017 0:00,935000
05/03/2017 0:00,1080000
05/04/2017 0:00,477000
05/04/2017 0:00,521000
05/04/2017 0:00,560000
05/04/2017 0:00,565000
05/04/2017 0:00,620500
05/04/2017 0:00,676000
05/04/2017 0:00,730000
05/04/2017 0:00,800000
05/04/2017 0:00,803000
05/04/2017 0:00,900000
05/04/2017 0:00,980500
05/05/2017 0:00,423000
05/05/2017 0:00,440000
05/05/2017 0:00,442000
05/05/2017 0:00,445000
05/05/2017 0:00,472500
05/05/2017 0:00,565000
05/05/2017 0:00,615000
05/05/2017 0:00,628000
05/05/2017 0:00,775000
05/05/2017 0:00,883000
05/05/2017 0:00,887500
05/05/2017 0:00,925000
05/05/2017 0:00,2160000
05/06/2017 0:00,500000
05/06/2017 0:00,635000
05/06/2017 0:00,640000
05/06/2017 0:00,650000
05/06/2017 0:00,665000
05/06/2017 0:00,710000
05/06/2017 0:00,720000
05/06/2017 0:00,835000
05/06/2017 0:00,840000
05/06/2017 0:00,880000
05/06/2017 0:00,978000
05/06/2017 0:00,1400000
05/06/2017 0:00,1550000
05/08/2017 0:00,512000
05/08/2017 0:00,535000
05/08/2017 0:00,648000
05/08/2017 0:00,775000
05/08/2017 0:00,793000
05/08/2017 0:00,835000
05/08/2017 0:00,887760
05/08/2017 0:00,1090000
05/08/2017 0:00,1120000
05/09/2017 0:00,423000
05/09/2017 0:00,455000
05/09/2017 0:00,462500
05/09/2017 0:00,590000
05/09/2017 0:00,623000
05/09/2017 0:00,640000
05/09/2017 0:00,690000
05/09/2017 0:00,750000
05/09/2017 0:00,815000
05/10/2017 0:00,425000
05/10/2017 0:00,435000
05/10/2017 0:00,481000
05/10/2017 0:00,520000
05/10/2017 0:00,563500
05/10/2017 0:00,692000
05/10/2017 0:00,700000
05/10/2017 0:00,700000
05/10/2017 0:00,716000
05/10/2017 0:00,722500
05/10/2017 0:00,761500
05/10/2017 0:00,1485000
05/10/2017 0:00,1550000
05/11/2017 0:00,410000
05/11/2017 0:00,460000
05/11/2017 0:00,517500
05/11/2017 0:00,605000
05/11/2017 0:00,620000
05/11/2017 0:00,665000
05/12/2017 0:00,344155
05/12/2017 0:00,400000
05/12/2017 0:00,400000
05/12/2017 0:00,433000
05/12/2017 0:00,443000
05/12/2017 0:00,480000
05/12/2017 0:00,505000
05/12/2017 0:00,530000
05/12/2017 0:00,545500
05/12/2017 0:00,585000
05/12/2017 0:00,695000
05/12/2017 0:00,775000
05/12/2017 0:00,795000
05/12/2017 0:00,833000
05/12/2017 0:00,905000
05/12/2017 0:00,1038000
05/12/2017 0:00,1040000
05/12/2017 0:00,1050000
05/13/2017 0:00,431000
05/13/2017 0:00,456000
05/13/2017 0:00,520000
05/13/2017 0:00,550000
05/13/2017 0:00,567000
05/13/2017 0:00,585000
05/13/2017 0:00,590000
05/13/2017 0:00,600000
05/13/2017 0:00,615000
05/13/2017 0:00,635000
05/13/2017 0:00,695000
05/13/2017 0:00,735000
05/13/2017 0:00,738000
05/13/2017 0:00,745000
05/13/2017 0:00,745000
05/13/2017 0:00,772500
05/13/2017 0:00,834000
05/13/2017 0:00,845000
05/13/2017 0:00,850000
05/13/2017 0:00,879000
05/13/2017 0:00,950000
05/13/2017 0:00,1017000
05/13/2017 0:00,1100000
05/13/2017 0:00,1210000
05/13/2017 0:00,1250000
05/13/2017 0:00,1425000
05/13/2017 0:00,1694000
05/14/2017 0:00,730000
05/15/2017 0:00,321000
05/15/2017 0:00,469000
05/15/2017 0:00,475000
05/15/2017 0:00,477000
05/15/2017 0:00,502503
05/15/2017 0:00,525000
05/15/2017 0:00,600000
05/15/2017 0:00,606000
05/15/2017 0:00,621000
05/15/2017 0:00,695000
05/15/2017 0:00,721500
05/15/2017 0:00,780000
05/15/2017 0:00,790000
05/15/2017 0:00,870000
05/15/2017 0:00,1150000
05/16/2017 0:00,420000
05/16/2017 0:00,455000
05/16/2017 0:00,475500
05/16/2017 0:00,547000
05/16/2017 0:00,555000
05/16/2017 0:00,585000
05/16/2017 0:00,730000
05/16/2017 0:00,1170000
05/17/2017 0:00,435000
05/17/2017 0:00,445000
05/17/2017 0:00,516000
05/17/2017 0:00,560000
05/17/2017 0:00,605000
05/17/2017 0:00,655000
05/17/2017 0:00,740000
05/17/2017 0:00,765000
05/17/2017 0:00,810000
05/17/2017 0:00,940000
05/18/2017 0:00,397500
05/18/2017 0:00,490000
05/18/2017 0:00,595000
05/18/2017 0:00,660000
05/18/2017 0:00,710000
05/18/2017 0:00,730000
05/19/2017 0:00,500000
05/19/2017 0:00,575000
05/19/2017 0:00,601000
05/19/2017 0:00,605000
05/19/2017 0:00,610000
05/19/2017 0:00,636000
05/19/2017 0:00,687500
05/19/2017 0:00,695000
05/19/2017 0:00,760000
05/19/2017 0:00,810000
05/19/2017 0:00,855000
05/19/2017 0:00,1250000
05/20/2017 0:00,391000
05/20/2017 0:00,505000
05/20/2017 0:00,505000
05/20/2017 0:00,549000
05/20/2017 0:00,560000
05/20/2017 0:00,635000
05/20/2017 0:00,660000
05/20/2017 0:00,672000
05/20/2017 0:00,680000
05/20/2017 0:00,681000
05/20/2017 0:00,687000
05/20/2017 0:00,696000
05/20/2017 0:00,715000
05/20/2017 0:00,725000
05/20/2017 0:00,732000
05/20/2017 0:00,776100
05/20/2017 0:00,790000
05/20/2017 0:00,790000
05/20/2017 0:00,838000
05/20/2017 0:00,865000
05/20/2017 0:00,872500
05/20/2017 0:00,936000
05/20/2017 0:00,945000
05/20/2017 0:00,1055000
05/20/2017 0:00,1197000
05/20/2017 0:00,1305000
05/20/2017 0:00,1450000
05/20/2017 0:00,1541000
05/22/2017 0:00,505000
05/22/2017 0:00,550000
05/22/2017 0:00,570000
05/22/2017 0:00,585000
05/22/2017 0:00,618000
05/22/2017 0:00,630000
05/22/2017 0:00,653000
05/22/2017 0:00,670000
05/22/2017 0:00,811000
05/22/2017 0:00,815000
05/22/2017 0:00,880000
05/22/2017 0:00,1275000
05/22/2017 0:00,1470000
05/23/2017 0:00,455000
05/23/2017 0:00,465000
05/23/2017 0:00,505000
05/23/2017 0:00,601000
05/23/2017 0:00,772500
05/23/2017 0:00,1110000
05/24/2017 0:00,445000
05/24/2017 0:00,458500
05/24/2017 0:00,540000
05/24/2017 0:00,618000
05/24/2017 0:00,687000
05/25/2017 0:00,420000
05/25/2017 0:00,465000
05/25/2017 0:00,600000
05/25/2017 0:00,750000
05/25/2017 0:00,792000
05/25/2017 0:00,865000
05/25/2017 0:00,895000
05/25/2017 0:00,939000
05/25/2017 0:00,1360000
05/26/2017 0:00,465000
05/26/2017 0:00,490000
05/26/2017 0:00,535000
05/26/2017 0:00,596550
05/26/2017 0:00,940000
05/26/2017 0:00,940000
05/26/2017 0:00,1150000
05/27/2017 0:00,462000
05/27/2017 0:00,476000
05/27/2017 0:00,555000
05/27/2017 0:00,565000
05/27/2017 0:00,600000
05/27/2017 0:00,610000
05/27/2017 0:00,665000
05/27/2017 0:00,670000
05/27/2017 0:00,681000
05/27/2017 0:00,717500
05/27/2017 0:00,722000
05/27/2017 0:00,746500
05/27/2017 0:00,750000
05/27/2017 0:00,765000
05/27/2017 0:00,775000
05/27/2017 0:00,781000
05/27/2017 0:00,785000
05/27/2017 0:00,790000
05/27/2017 0:00,799950
05/27/2017 0:00,804000
05/27/2017 0:00,811000
05/27/2017 0:00,841000
05/27/2017 0:00,970000
05/27/2017 0:00,1055000
05/27/2017 0:00,1080000
05/27/2017 0:00,1200000
05/27/2017 0:00,1230000
05/27/2017 0:00,1275000
05/29/2017 0:00,440000
05/29/2017 0:00,505000
05/29/2017 0:00,505000
05/29/2017 0:00,580000
05/29/2017 0:00,717000
05/29/2017 0:00,809558
05/29/2017 0:00,1079000
05/30/2017 0:00,461000
05/30/2017 0:00,490000
05/30/2017 0:00,540000
05/30/2017 0:00,568000
05/30/2017 0:00,572500
05/30/2017 0:00,625000
05/30/2017 0:00,661500
05/30/2017 0:00,674800
05/30/2017 0:00,699000
05/30/2017 0:00,700000
05/30/2017 0:00,741000
05/30/2017 0:00,800000
05/30/2017 0:00,850000
05/31/2017 0:00,375000
05/31/2017 0:00,376000
05/31/2017 0:00,453000
05/31/2017 0:00,480000
05/31/2017 0:00,525000
05/31/2017 0:00,544000
05/31/2017 0:00,710000
05/31/2017 0:00,712000
05/31/2017 0:00,743000
05/31/2017 0:00,845000
06/01/2017 0:00,471500
06/01/2017 0:00,525000
06/01/2017 0:00,550000
06/01/2017 0:00,556000
06/01/2017 0:00,580000
06/01/2017 0:00,615000
06/01/2017 0:00,640000
06/01/2017 0:00,691500
06/01/2017 0:00,770000
06/01/2017 0:00,3500000
06/02/2017 0:00,300000
06/02/2017 0:00,365000
06/02/2017 0:00,400000
06/02/2017 0:00,480000
06/02/2017 0:00,484000
06/02/2017 0:00,550000
06/02/2017 0:00,555000
06/02/2017 0:00,650000
06/02/2017 0:00,699000
06/02/2017 0:00,700000
06/02/2017 0:00,1050000
06/02/2017 0:00,1156000
06/02/2017 0:00,2150000
06/03/2017 0:00,470000
06/03/2017 0:00,488000
06/03/2017 0:00,565000
06/03/2017 0:00,590000
06/03/2017 0:00,595000
06/03/2017 0:00,622500
06/03/2017 0:00,650000
06/03/2017 0:00,670000
06/03/2017 0:00,675000
06/03/2017 0:00,685000
06/03/2017 0:00,692000
06/03/2017 0:00,695000
06/03/2017 0:00,712000
06/03/2017 0:00,805000
06/03/2017 0:00,815000
06/03/2017 0:00,845000
06/03/2017 0:00,845000
06/03/2017 0:00,871000
06/03/2017 0:00,915500
06/03/2017 0:00,980000
06/03/2017 0:00,1100000
06/03/2017 0:00,1120000
06/03/2017 0:00,1220000
06/03/2017 0:00,2200000
06/05/2017 0:00,422000
06/05/2017 0:00,503000
06/05/2017 0:00,580000
06/05/2017 0:00,647000
06/05/2017 0:00,790000
06/05/2017 0:00,805000
06/05/2017 0:00,975000
06/05/2017 0:00,1170000
06/06/2017 0:00,410000
06/06/2017 0:00,512500
06/06/2017 0:00,630000
06/06/2017 0:00,875000
06/06/2017 0:00,900000
06/06/2017 0:00,950000
06/07/2017 0:00,485000
06/07/2017 0:00,494000
06/07/2017 0:00,560000
06/07/2017 0:00,600000
06/07/2017 0:00,620000
06/07/2017 0:00,622500
06/07/2017 0:00,736000
06/07/2017 0:00,805000
06/07/2017 0:00,840000
06/07/2017 0:00,875000
06/08/2017 0:00,272500
06/08/2017 0:00,396500
06/08/2017 0:00,501000
06/08/2017 0:00,512000
06/08/2017 0:00,538000
06/08/2017 0:00,555000
06/08/2017 0:00,615000
06/08/2017 0:00,645000
06/08/2017 0:00,751000
06/09/2017 0:00,419000
06/09/2017 0:00,435000
06/09/2017 0:00,471001
06/09/2017 0:00,480000
06/09/2017 0:00,490000
06/09/2017 0:00,532000
06/09/2017 0:00,540000
06/09/2017 0:00,620000
06/09/2017 0:00,625000
06/09/2017 0:00,675000
06/09/2017 0:00,720000
06/09/2017 0:00,735000
06/09/2017 0:00,751000
06/09/2017 0:00,875000
06/09/2017 0:00,935000
06/09/2017 0:00,1155000
06/10/2017 0:00,450000
06/10/2017 0:00,506000
06/10/2017 0:00,512000
06/10/2017 0:00,578000
06/10/2017 0:00,595000
06/10/2017 0:00,595000
06/10/2017 0:00,720000
06/10/2017 0:00,730000
06/10/2017 0:00,751000
06/10/2017 0:00,760000
06/10/2017 0:00,780000
06/10/2017 0:00,780000
06/10/2017 0:00,830000
06/13/2017 0:00,450000
06/13/2017 0:00,507000
06/13/2017 0:00,510000
06/13/2017 0:00,595000
06/13/2017 0:00,720000
06/13/2017 0:00,750000
06/14/2017 0:00,602500
06/14/2017 0:00,770000
06/14/2017 0:00,823000
06/15/2017 0:00,255000
06/15/2017 0:00,422000
06/15/2017 0:00,485000
06/15/2017 0:00,490000
06/15/2017 0:00,585000
06/15/2017 0:00,592500
06/15/2017 0:00,650000
06/15/2017 0:00,720000
06/15/2017 0:00,740000
06/15/2017 0:00,775000
06/15/2017 0:00,786000
06/16/2017 0:00,515000
06/16/2017 0:00,550000
06/16/2017 0:00,590000
06/16/2017 0:00,605000
06/16/2017 0:00,615000
06/16/2017 0:00,628600
06/16/2017 0:00,785000
06/16/2017 0:00,1000000
06/17/2017 0:00,578000
06/17/2017 0:00,580000
06/17/2017 0:00,590000
06/17/2017 0:00,610500
06/17/2017 0:00,635000
06/17/2017 0:00,635000
06/17/2017 0:00,677500
06/17/2017 0:00,822500
06/17/2017 0:00,945000
06/17/2017 0:00,970000
06/17/2017 0:00,1280000
06/17/2017 0:00,1390000
06/17/2017 0:00,1490000
06/18/2017 0:00,773000
06/19/2017 0:00,545000
06/19/2017 0:00,622000
06/19/2017 0:00,665000
06/19/2017 0:00,683300
06/19/2017 0:00,700000
06/19/2017 0:00,740000
06/19/2017 0:00,765000
06/19/2017 0:00,772000
06/19/2017 0:00,810000
06/19/2017 0:00,1005000
06/19/2017 0:00,1095000
06/19/2017 0:00,1421000
06/19/2017 0:00,2170000
06/20/2017 0:00,470150
06/20/2017 0:00,475000
06/20/2017 0:00,541000
06/20/2017 0:00,633500
06/20/2017 0:00,642500
06/20/2017 0:00,661000
06/20/2017 0:00,735000
06/21/2017 0:00,425000
06/21/2017 0:00,545000
06/21/2017 0:00,586500
06/21/2017 0:00,686000
06/21/2017 0:00,700000
06/21/2017 0:00,700000
06/21/2017 0:00,710000
06/21/2017 0:00,760000
06/21/2017 0:00,800000
06/21/2017 0:00,817500
06/21/2017 0:00,850000
06/21/2017 0:00,956000
06/21/2017 0:00,1000000
06/21/2017 0:00,1200000
06/22/2017 0:00,430500
06/22/2017 0:00,437500
06/22/2017 0:00,470000
06/22/2017 0:00,470000
06/22/2017 0:00,515000
06/22/2017 0:00,568000
06/22/2017 0:00,740000
06/22/2017 0:00,775000
06/22/2017 0:00,780000
06/22/2017 0:00,825000
06/22/2017 0:00,1050000
06/23/2017 0:00,395000
06/23/2017 0:00,615000
06/23/2017 0:00,630000
06/23/2017 0:00,631000
06/23/2017 0:00,655000
06/24/2017 0:00,466000
06/24/2017 0:00,480000
06/24/2017 0:00,525000
06/24/2017 0:00,545000
06/24/2017 0:00,550000
06/24/2017 0:00,605000
06/24/2017 0:00,610000
06/24/2017 0:00,620000
06/24/2017 0:00,625000
06/24/2017 0:00,626000
06/24/2017 0:00,631000
06/24/2017 0:00,663000
06/24/2017 0:00,725000
06/24/2017 0:00,738000
06/24/2017 0:00,820000
06/24/2017 0:00,822000
06/24/2017 0:00,850000
06/24/2017 0:00,925000
06/24/2017 0:00,1025000
06/24/2017 0:00,1180000
06/24/2017 0:00,1257000
06/26/2017 0:00,554546
06/26/2017 0:00,577000
06/26/2017 0:00,697500
06/26/2017 0:00,720000
06/26/2017 0:00,775000
06/26/2017 0:00,950000
06/26/2017 0:00,950000
06/26/2017 0:00,997000
06/26/2017 0:00,1230000
06/27/2017 0:00,595000
06/27/2017 0:00,660000
06/27/2017 0:00,760000
06/27/2017 0:00,1300000
06/27/2017 0:00,1400000
06/28/2017 0:00,415000
06/28/2017 0:00,430000
06/28/2017 0:00,450000
06/28/2017 0:00,461500
06/28/2017 0:00,500000
06/28/2017 0:00,560000
06/28/2017 0:00,575500
06/28/2017 0:00,725000
06/28/2017 0:00,1610000
06/29/2017 0:00,450000
06/29/2017 0:00,485000
06/29/2017 0:00,495000
06/29/2017 0:00,500000
06/29/2017 0:00,550000
06/29/2017 0:00,550000
06/29/2017 0:00,575000
06/29/2017 0:00,690000
06/29/2017 0:00,765000
06/29/2017 0:00,925000
06/29/2017 0:00,950000
06/30/2017 0:00,360000
06/30/2017 0:00,380000
06/30/2017 0:00,470431
06/30/2017 0:00,477500
06/30/2017 0:00,488825
06/30/2017 0:00,495000
06/30/2017 0:00,555000
06/30/2017 0:00,570000
06/30/2017 0:00,572000
06/30/2017 0:00,701000
06/30/2017 0:00,750000
06/30/2017 0:00,805000
07/01/2017 0:00,520000
07/01/2017 0:00,546000
07/01/2017 0:00,585000
07/01/2017 0:00,590000
07/01/2017 0:00,635000
07/01/2017 0:00,635000
07/01/2017 0:00,657000
07/01/2017 0:00,760000
07/01/2017 0:00,792500
07/01/2017 0:00,793000
07/01/2017 0:00,823000
07/01/2017 0:00,825000
07/01/2017 0:00,877500
07/01/2017 0:00,900000
07/01/2017 0:00,1010000
07/01/2017 0:00,1260000
07/02/2017 0:00,690000
07/02/2017 0:00,1400000
07/03/2017 0:00,390000
07/03/2017 0:00,426000
07/03/2017 0:00,460000
07/03/2017 0:00,490000
07/03/2017 0:00,510000
07/03/2017 0:00,550000
07/03/2017 0:00,590000
07/03/2017 0:00,691000
07/03/2017 0:00,701143
07/03/2017 0:00,910000
07/04/2017 0:00,465000
07/04/2017 0:00,510000
07/04/2017 0:00,600000
07/04/2017 0:00,678000
07/04/2017 0:00,792500
07/05/2017 0:00,420000
07/05/2017 0:00,529000
07/05/2017 0:00,541000
07/05/2017 0:00,1020000
07/06/2017 0:00,410000
07/06/2017 0:00,467500
07/06/2017 0:00,478000
07/06/2017 0:00,587000
07/07/2017 0:00,380000
07/07/2017 0:00,475500
07/07/2017 0:00,490000
07/07/2017 0:00,590000
07/07/2017 0:00,590000
07/07/2017 0:00,1400000
07/07/2017 0:00,1432000
07/08/2017 0:00,450000
07/08/2017 0:00,455000
07/08/2017 0:00,524000
07/08/2017 0:00,525000
07/08/2017 0:00,555000
07/08/2017 0:00,590500
07/08/2017 0:00,635000
07/08/2017 0:00,655000
07/08/2017 0:00,676000
07/08/2017 0:00,740000
07/08/2017 0:00,741000
07/08/2017 0:00,745000
07/08/2017 0:00,820000
07/08/2017 0:00,861000
07/08/2017 0:00,1250000
07/08/2017 0:00,1701000
07/08/2017 0:00,2250000
07/09/2017 0:00,815000
07/09/2017 0:00,2105000
07/10/2017 0:00,560000
07/10/2017 0:00,565500
07/10/2017 0:00,635000
07/10/2017 0:00,770000
07/10/2017 0:00,830000
07/10/2017 0:00,850000
07/10/2017 0:00,939500
07/11/2017 0:00,440000
07/11/2017 0:00,462000
07/11/2017 0:00,493000
07/11/2017 0:00,720000
07/11/2017 0:00,775000
07/11/2017 0:00,830000
07/12/2017 0:00,360500
07/12/2017 0:00,463000
07/12/2017 0:00,575000
07/12/2017 0:00,590000
07/12/2017 0:00,590000
07/12/2017 0:00,755000
07/12/2017 0:00,780000
07/12/2017 0:00,882000
07/13/2017 0:00,400000
07/13/2017 0:00,425000
07/13/2017 0:00,503500
07/13/2017 0:00,512000
07/13/2017 0:00,596250
07/13/2017 0:00,825000
07/14/2017 0:00,447000
07/14/2017 0:00,475000
07/14/2017 0:00,600000
07/14/2017 0:00,610000
07/14/2017 0:00,615000
07/14/2017 0:00,725000
07/14/2017 0:00,751339
07/15/2017 0:00,527000
07/15/2017 0:00,540000
07/15/2017 0:00,578000
07/15/2017 0:00,800000
07/15/2017 0:00,804000
07/15/2017 0:00,844000
07/15/2017 0:00,953000
07/15/2017 0:00,1055000
07/15/2017 0:00,1515000
07/17/2017 0:00,435000
07/17/2017 0:00,745000
07/17/2017 0:00,750000
07/17/2017 0:00,820000
07/17/2017 0:00,1260000
07/18/2017 0:00,450000
07/18/2017 0:00,483000
07/18/2017 0:00,502750
07/18/2017 0:00,620000
07/18/2017 0:00,635000
07/18/2017 0:00,638000
07/18/2017 0:00,810000
07/18/2017 0:00,860000
07/19/2017 0:00,398000
07/19/2017 0:00,447000
07/19/2017 0:00,533000
07/19/2017 0:00,576000
07/19/2017 0:00,595000
07/19/2017 0:00,747500
07/19/2017 0:00,750000
07/19/2017 0:00,786000
07/19/2017 0:00,2035000
07/20/2017 0:00,423000
07/20/2017 0:00,620000
07/20/2017 0:00,642174
07/20/2017 0:00,647500
07/20/2017 0:00,660000
07/20/2017 0:00,661000
07/20/2017 0:00,670000
07/20/2017 0:00,728000
07/20/2017 0:00,769000
07/20/2017 0:00,787327
07/20/2017 0:00,840000
07/20/2017 0:00,920000
07/20/2017 0:00,1300000
07/21/2017 0:00,365000
07/21/2017 0:00,455000
07/21/2017 0:00,460000
07/21/2017 0:00,481000
07/21/2017 0:00,500000
07/21/2017 0:00,607500
07/21/2017 0:00,660000
07/21/2017 0:00,700000
07/21/2017 0:00,870000
07/21/2017 0:00,895000
07/21/2017 0:00,1300000
07/21/2017 0:00,1350000
07/21/2017 0:00,2150000
07/22/2017 0:00,630000
07/22/2017 0:00,635000
07/22/2017 0:00,700000
07/22/2017 0:00,710000
07/22/2017 0:00,725000
07/22/2017 0:00,830000
07/22/2017 0:00,1080000
07/22/2017 0:00,1120000
07/22/2017 0:00,1351000
07/22/2017 0:00,1355000
07/22/2017 0:00,1480000
07/22/2017 0:00,1600000
07/22/2017 0:00,4220000
07/23/2017 0:00,495000
07/24/2017 0:00,522000
07/24/2017 0:00,630000
07/24/2017 0:00,760000
07/24/2017 0:00,797000
07/24/2017 0:00,807500
07/24/2017 0:00,811000
07/24/2017 0:00,860000
07/24/2017 0:00,880000
07/24/2017 0:00,920000
07/24/2017 0:00,1950000
07/25/2017 0:00,600000
07/25/2017 0:00,651000
07/25/2017 0:00,665000
07/25/2017 0:00,748000
07/25/2017 0:00,765000
07/25/2017 0:00,849000
07/25/2017 0:00,1080000
07/26/2017 0:00,435000
07/26/2017 0:00,447000
07/26/2017 0:00,560000
07/26/2017 0:00,599000
07/26/2017 0:00,880000
07/26/2017 0:00,900000
07/26/2017 0:00,925000
07/27/2017 0:00,302000
07/27/2017 0:00,480000
07/27/2017 0:00,490000
07/27/2017 0:00,507000
07/27/2017 0:00,580000
07/27/2017 0:00,670000
07/27/2017 0:00,702500
07/27/2017 0:00,710000
07/27/2017 0:00,800000
07/27/2017 0:00,957000
07/28/2017 0:00,415000
07/28/2017 0:00,555000
07/28/2017 0:00,570000
07/28/2017 0:00,630000
07/28/2017 0:00,702500
07/28/2017 0:00,720000
07/28/2017 0:00,752000
07/28/2017 0:00,865000
07/28/2017 0:00,865000
07/28/2017 0:00,900000
07/28/2017 0:00,1249000
07/28/2017 0:00,1685000
07/29/2017 0:00,393000
07/29/2017 0:00,422500
07/29/2017 0:00,440000
07/29/2017 0:00,555000
07/29/2017 0:00,572500
07/29/2017 0:00,575000
07/29/2017 0:00,606000
07/29/2017 0:00,760000
07/29/2017 0:00,765000
07/29/2017 0:00,970000
07/29/2017 0:00,975000
07/29/2017 0:00,995000
07/29/2017 0:00,1150000
07/29/2017 0:00,2900000
07/31/2017 0:00,415000
07/31/2017 0:00,425000
07/31/2017 0:00,431000
07/31/2017 0:00,435000
07/31/2017 0:00,500000
07/31/2017 0:00,630000
07/31/2017 0:00,657000
07/31/2017 0:00,665000
07/31/2017 0:00,741000
08/01/2017 0:00,260000
08/01/2017 0:00,455000
08/01/2017 0:00,585000
08/01/2017 0:00,661450
08/01/2017 0:00,1150000
08/02/2017 0:00,260000
08/02/2017 0:00,477000
08/02/2017 0:00,550000
08/02/2017 0:00,617000
08/02/2017 0:00,696000
08/02/2017 0:00,735000
08/02/2017 0:00,740000
